rep,target_prevalence,algo,arm,auroc,brier,ece10,ece20,calib_slope,calib_intercept,mean_predicted,observed_rate,nb_at_prevalence,nb_at_0.20,nb_positive_up_to,alpha_used
9,0.05,hgb,weighted + prior_fitted,0.7169,0.0473,0.0216,0.022,0.464,-1.248,0.0447,0.05,0.0155,0.0003,0.2,0.7997
9,0.1,logreg,weighted + prior_full,0.7733,0.0808,0.0197,0.0213,0.856,-0.294,0.1017,0.1,0.0444,0.0243,0.39,
9,0.1,logreg,weighted + Platt,0.7728,0.0803,0.0236,0.0236,0.996,-0.01,0.1001,0.1,0.0441,0.0236,0.41,
9,0.1,logreg,weighted + isotonic,0.7642,0.079,0.0038,0.0064,0.906,-0.171,0.1,0.1,0.0439,0.026,0.46,
9,0.1,logreg,weighted + prior_fitted,0.7733,0.0808,0.0191,0.02,0.857,-0.315,0.1038,0.1,0.0444,0.025,0.39,0.9874
9,0.1,rf,weighted + prior_full,0.758,0.0823,0.0393,0.0394,0.955,0.481,0.0615,0.1,0.0392,0.0163,0.38,
9,0.1,rf,weighted + Platt,0.7578,0.0798,0.0098,0.0166,0.997,-0.005,0.1,0.1,0.041,0.0247,0.41,
9,0.1,rf,weighted + isotonic,0.7512,0.0798,0.0041,0.0091,0.894,-0.198,0.1002,0.1,0.0411,0.0241,0.39,
9,0.1,rf,weighted + prior_fitted,0.758,0.0799,0.0138,0.0188,0.955,-0.192,0.1094,0.1,0.0401,0.0248,0.41,0.6793
9,0.1,hgb,weighted + prior_full,0.7274,0.0838,0.0371,0.0377,0.578,-0.515,0.0729,0.1,0.0341,0.0173,0.35,
9,0.1,hgb,weighted + Platt,0.7271,0.0824,0.011,0.0175,0.999,-0.002,0.1,0.1,0.0363,0.0186,0.5,
9,0.1,hgb,weighted + isotonic,0.7225,0.0825,0.0043,0.011,0.861,-0.27,0.1,0.1,0.0361,0.0182,0.42,
9,0.1,hgb,weighted + prior_fitted,0.7274,0.085,0.0274,0.0351,0.577,-0.798,0.1042,0.1,0.037,0.019,0.35,0.7776
9,0.15,logreg,weighted + prior_full,0.7754,0.1104,0.0214,0.026,0.903,-0.151,0.1505,0.15,0.0658,0.0534,0.49,
9,0.15,logreg,weighted + Platt,0.7746,0.1105,0.0255,0.0299,0.993,-0.012,0.1501,0.15,0.0658,0.0528,0.49,
9,0.15,logreg,weighted + isotonic,0.7688,0.1084,0.0062,0.0114,0.928,-0.101,0.15,0.15,0.0648,0.055,0.46,
9,0.15,logreg,weighted + prior_fitted,0.7754,0.1104,0.0227,0.0278,0.903,-0.171,0.1529,0.15,0.066,0.0541,0.49,0.9871
9,0.15,rf,weighted + prior_full,0.775,0.1106,0.0412,0.0412,1.02,0.453,0.1096,0.15,0.0656,0.0522,0.49,
9,0.15,rf,weighted + Platt,0.7742,0.1079,0.0139,0.0203,0.994,-0.01,0.1501,0.15,0.067,0.0566,0.49,
9,0.15,rf,weighted + isotonic,0.7705,0.1075,0.0096,0.0162,0.935,-0.09,0.1499,0.15,0.068,0.0555,0.47,
9,0.15,rf,weighted + prior_fitted,0.775,0.108,0.0215,0.0262,1.02,-0.115,0.1658,0.15,0.0642,0.055,0.47,0.6792
9,0.15,hgb,weighted + prior_full,0.7507,0.1124,0.0376,0.0376,0.668,-0.275,0.1248,0.15,0.0606,0.0484,0.47,
9,0.15,hgb,weighted + Platt,0.7499,0.1115,0.0183,0.0223,0.989,-0.016,0.15,0.15,0.0572,0.0482,0.6,
9,0.15,hgb,weighted + isotonic,0.7452,0.1111,0.0053,0.0127,0.909,-0.136,0.1503,0.15,0.0604,0.0469,0.53,
9,0.15,hgb,weighted + prior_fitted,0.7507,0.1136,0.0359,0.036,0.668,-0.535,0.1618,0.15,0.0581,0.0483,0.43,0.7755
9,0.2,logreg,weighted + prior_full,0.7906,0.1299,0.0246,0.0335,0.912,-0.105,0.2,0.2,0.0902,0.0902,0.6,
9,0.2,logreg,weighted + Platt,0.7896,0.1302,0.0313,0.0342,0.992,-0.011,0.2001,0.2,0.0909,0.0909,0.6,
9,0.2,logreg,weighted + isotonic,0.7856,0.1279,0.0061,0.0145,0.941,-0.066,0.2,0.2,0.0927,0.0927,0.59,
9,0.2,logreg,weighted + prior_fitted,0.7906,0.1298,0.0268,0.0305,0.912,-0.122,0.2022,0.2,0.0914,0.0914,0.6,0.9872
9,0.2,rf,weighted + prior_full,0.7897,0.1286,0.0374,0.0375,1.012,0.32,0.1637,0.2,0.0899,0.0899,0.59,
9,0.2,rf,weighted + Platt,0.7889,0.1268,0.0142,0.0195,0.994,-0.008,0.2001,0.2,0.0936,0.0936,0.6,
9,0.2,rf,weighted + isotonic,0.7838,0.1274,0.0104,0.0124,0.935,-0.072,0.2,0.2,0.0931,0.0931,0.59,
9,0.2,rf,weighted + prior_fitted,0.7897,0.1269,0.0199,0.0256,1.012,-0.124,0.2179,0.2,0.0928,0.0928,0.6,0.6832
9,0.2,hgb,weighted + prior_full,0.7709,0.1315,0.0329,0.0347,0.742,-0.142,0.1787,0.2,0.0874,0.0874,0.6,
9,0.2,hgb,weighted + Platt,0.7704,0.1309,0.0246,0.0253,0.994,-0.007,0.2001,0.2,0.087,0.087,0.6,
9,0.2,hgb,weighted + isotonic,0.7659,0.1304,0.0084,0.0182,0.951,-0.056,0.2,0.2,0.0852,0.0852,0.59,
9,0.2,hgb,weighted + prior_fitted,0.7709,0.1323,0.0369,0.037,0.742,-0.37,0.2142,0.2,0.0871,0.0871,0.57,0.7776
9,0.3,logreg,weighted + prior_full,0.7924,0.1636,0.0401,0.0467,0.933,-0.05,0.2999,0.3,0.1372,0.1752,0.6,
9,0.3,logreg,weighted + Platt,0.7923,0.1639,0.0439,0.0515,0.998,-0.002,0.3,0.3,0.137,0.174,0.6,
9,0.3,logreg,weighted + isotonic,0.7893,0.1606,0.0067,0.0141,0.949,-0.033,0.2999,0.3,0.1355,0.1745,0.6,
9,0.3,logreg,weighted + prior_fitted,0.7924,0.1635,0.041,0.0464,0.933,-0.06,0.3016,0.3,0.1374,0.1748,0.6,0.9874
9,0.3,rf,weighted + prior_full,0.7932,0.1604,0.0281,0.0299,1.029,0.198,0.2724,0.3,0.1391,0.1753,0.6,
9,0.3,rf,weighted + Platt,0.7931,0.1593,0.022,0.0243,1.0,-0.001,0.3,0.3,0.1385,0.1744,0.6,
9,0.3,rf,weighted + isotonic,0.7873,0.1597,0.0131,0.0213,0.953,-0.033,0.3004,0.3,0.1343,0.1769,0.6,
9,0.3,rf,weighted + prior_fitted,0.7932,0.1595,0.0269,0.027,1.029,-0.075,0.315,0.3,0.14,0.172,0.6,0.6865
9,0.3,hgb,weighted + prior_full,0.7852,0.1637,0.0338,0.0376,0.784,-0.054,0.2845,0.3,0.1343,0.1712,0.6,
9,0.3,hgb,weighted + Platt,0.7851,0.1631,0.0316,0.0316,0.999,-0.001,0.3001,0.3,0.1334,0.1701,0.6,
9,0.3,hgb,weighted + isotonic,0.7805,0.1623,0.0073,0.0104,0.956,-0.033,0.3006,0.3,0.133,0.171,0.6,
9,0.3,hgb,weighted + prior_fitted,0.7852,0.1639,0.0346,0.0347,0.784,-0.2,0.3118,0.3,0.1329,0.171,0.6,0.78
9,0.4,logreg,weighted + prior_full,0.7912,0.1808,0.0307,0.0329,0.977,-0.006,0.3995,0.4,0.1776,0.2737,0.6,
9,0.4,logreg,weighted + Platt,0.791,0.181,0.0318,0.0336,0.998,-0.001,0.4,0.4,0.1773,0.2731,0.6,
9,0.4,logreg,weighted + isotonic,0.7873,0.1802,0.0097,0.0124,0.936,-0.02,0.3999,0.4,0.1733,0.2778,0.6,
9,0.4,logreg,weighted + prior_fitted,0.7912,0.1808,0.0314,0.0334,0.977,-0.011,0.4005,0.4,0.1779,0.2733,0.6,0.9871
9,0.4,rf,weighted + prior_full,0.8006,0.1758,0.0251,0.0267,1.035,0.099,0.3851,0.4,0.1858,0.2796,0.6,
9,0.4,rf,weighted + Platt,0.8002,0.1755,0.0192,0.0247,0.997,-0.001,0.4,0.4,0.1878,0.2787,0.6,
9,0.4,rf,weighted + isotonic,0.7966,0.1753,0.0085,0.0159,0.95,-0.018,0.4004,0.4,0.1873,0.281,0.6,
9,0.4,rf,weighted + prior_fitted,0.8006,0.1754,0.0258,0.0307,1.035,-0.036,0.4083,0.4,0.189,0.2785,0.6,0.6797
9,0.4,hgb,weighted + prior_full,0.7905,0.1806,0.0308,0.0344,0.798,-0.03,0.3925,0.4,0.1823,0.2751,0.6,
9,0.4,hgb,weighted + Platt,0.7901,0.1803,0.0273,0.0291,0.995,-0.002,0.4001,0.4,0.1824,0.2735,0.6,
9,0.4,hgb,weighted + isotonic,0.7865,0.1799,0.0102,0.0185,0.914,-0.031,0.4003,0.4,0.1818,0.2747,0.6,
9,0.4,hgb,weighted + prior_fitted,0.7905,0.1806,0.0283,0.0335,0.798,-0.103,0.4073,0.4,0.1834,0.2757,0.6,0.7758
9,0.5,logreg,weighted + prior_full,0.7897,0.1873,0.0364,0.0377,0.992,-0.001,0.5,0.5,0.2315,0.3828,0.6,
9,0.5,logreg,weighted + Platt,0.7894,0.1875,0.037,0.0395,0.997,-0.0,0.5,0.5,0.2312,0.3834,0.6,
9,0.5,logreg,weighted + isotonic,0.7867,0.1862,0.0111,0.0156,0.934,-0.003,0.5001,0.5,0.2342,0.382,0.6,
9,0.5,logreg,weighted + prior_fitted,0.7897,0.1873,0.0364,0.0377,0.992,-0.001,0.5,0.5,0.2315,0.3828,0.6,0.9865
9,0.5,rf,weighted + prior_full,0.792,0.1849,0.0115,0.014,1.01,0.005,0.4992,0.5,0.2268,0.3827,0.6,
9,0.5,rf,weighted + Platt,0.792,0.1849,0.011,0.0143,1.0,0.0,0.5,0.5,0.2267,0.3828,0.6,
9,0.5,rf,weighted + isotonic,0.7874,0.1857,0.0096,0.0205,0.953,-0.001,0.5,0.5,0.23,0.3832,0.6,
9,0.5,rf,weighted + prior_fitted,0.792,0.1849,0.0115,0.014,1.01,0.005,0.4992,0.5,0.2268,0.3827,0.6,0.6574
9,0.5,hgb,weighted + prior_full,0.7839,0.1893,0.032,0.0379,0.799,-0.005,0.4995,0.5,0.2235,0.3785,0.6,
9,0.5,hgb,weighted + Platt,0.7839,0.1887,0.0263,0.0324,1.0,0.0,0.5,0.5,0.222,0.3808,0.6,
9,0.5,hgb,weighted + isotonic,0.7797,0.1881,0.0057,0.0219,0.94,-0.002,0.5,0.5,0.225,0.3798,0.6,
9,0.5,hgb,weighted + prior_fitted,0.7839,0.1893,0.032,0.0379,0.799,-0.005,0.4995,0.5,0.2235,0.3785,0.6,0.763
